Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcpan040,panic_disorder,,radio,Did you only have this/these attack(s) when you were separated from your parents?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcpan040,,
dcpan041,panic_disorder,,radio,Did you only have this/these attack(s) when you were in a very dangerous situation?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcpan040,,
dcpan042,panic_disorder,,radio,"Did you have attacks only when other people were looking at you or listening to you, or you were the center of attention?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcpan040,,
dcpan043,panic_disorder,,radio,"Did you have attacks only when you saw something or you were in a situation that almost always makes you upset, nervous, or anxious such as heights or elevators (list specific phobias if they have any)?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcpan040,,
dcpan044,panic_disorder,,radio,Did you have attacks only when you felt trapped and unable to get away?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcpan040,,
cpan7,panic_disorder,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">ALCOHOL AND DRUGS</div>",,,,,,,,,,,,,
cpan8,panic_disorder,,radio,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;""> INTERVIEWER: IS PARTICIPANT AGE 12 OR OLDER? </div>","0, No | 1, Yes",,,,,,,,RH,,,,
cpan8b,panic_disorder,,descriptive,"<div style="" color: red; font-style: italic; width: 100%; background-color: #ffffdd;""> INTERVIEWER: If under 12 years old, SKIP to Distress.</div>",,,,,,,[cpan8] = '0',,,,,,
cpan8a,panic_disorder,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;""> INTERVIEWER: Ask to 12 and over ONLY. </div>",,,,,,,[cpan8] = '1',,,,,,
cpan9,panic_disorder,,descriptive,Did you only have attacks when you were using alcohol or drugs:,,,,,,,[cpan8] = '1',,,,,,
dcpan045,panic_disorder,,radio,Alcohol?,"0, No | 1, Yes | 9, Unk",,,,,,[cpan8] = '1',,,,dcpan045,,
dcpan046,panic_disorder,,radio,"Cannabis (pot, marijuana)?","0, No | 1, Yes | 9, Unk",,,,,,[cpan8] = '1',,,,dcpan045,,
dcpan047,panic_disorder,,radio,Caffeine?,"0, No | 1, Yes | 9, Unk",,,,,,[cpan8] = '1',,,,dcpan045,,
dcpan048,panic_disorder,,radio,Tobacco/nictoine (cigarettes)?,"0, No | 1, Yes | 9, Unk",,,,,,[cpan8] = '1',,,,dcpan045,,
dcpan049,panic_disorder,,radio,Other drugs?,"0, No | 1, Yes | 9, Unk",,,,,,[cpan8] = '1',,,,dcpan045,,
cpan10,panic_disorder,,descriptive,"<div style=""font-size: 14pt; text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">DISTRESS/IMPAIRMENT</div>
Please look at the thermometer/scale.
<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Remind child how to use scale, if necessary.</div>",,,,,,,,,,,,,
cpan11,panic_disorder,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 8 (Distress/Impairment)</div>",,,,,,,,,,,,,
cpan12,panic_disorder,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">DISTRESS </div>",,,,,,,,,,,,,
dcpan053,panic_disorder,,dropdown,How much did having these attacks upset or bother you? ,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,,,,,,,,
cpan13,panic_disorder,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">IMPAIRMENT</div>
",,,,,,,,,,,,,
dcpan054,panic_disorder,,dropdown,"How much did the attacks you have told me about cause problems for you at home, at school, or with your family or friends?","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,,,,,,,,
dcpan055,panic_disorder,,radio,Did you stay home from school because of your attacks?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcpan056,panic_disorder,,text,How many days of school did you miss? (lifetime),,DAYS,number,,,,[dcpan055] = '1',,,,,,
cpan14,panic_disorder,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">EPISODES/COURSE</div>",,,,,,,,,,,,,
dcpan057,panic_disorder,,text,How many attacks like this have you had in your life?,,ATTACKS,number,,,,,,,,,,
dcpan058,panic_disorder,,dropdown,"How old were you when you first had one of these attacks? 

<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If only one attack, code age here.</div>","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,,,RH,,,,
dcpan059,panic_disorder,,dropdown,How old were you the last time you had one of these attacks?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,,,,,,,
cpan15,panic_disorder,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Ask only of people who had 2 or more attacks.</div>",,,,,,,[dcpan057] > 1,,,,,,
cpan16,panic_disorder,,descriptive,"<div style="" color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If only one attack, SKIP to Help-Seeking Treatment.</div>",,,,,,,[dcpan057] < 2,,,,,,
cpan17,panic_disorder,,descriptive,Thinking about all of your panic attacks:,,,,,,,[dcpan057] > 1,,,,,,
cpan18,panic_disorder,,descriptive,What was the longest period of time that the attacks did not bother you?,,,,,,,[dcpan057] > 1,,,,,,
dcpan060,panic_disorder,,text,N of Days,,DAYS,number,,,,[dcpan057] > 1,,RH,,,,
dcpan061,panic_disorder,,text,N of Weeks,,WEEKS,number,,,,[dcpan057] > 1,,RH,,,,
dcpan062,panic_disorder,,text,N of Months,,MONTHS,number,,,,[dcpan057] > 1,,RH,,,,
dcpan063,panic_disorder,,radio,"From your first to last panic attack (between ages) what was the pattern of your attacks, would you say:","1, Only had a few scattered over many years | 2, A few attacks per year for several years | 3, Many attacks per year spread out during the year | 4, Panic attacks clustered together over a brief period | 5, Many attacks per year that came in groups during the year | 9, NA/No Information",,,,,,[dcpan057] > 1,,LV,,,,
cpan19,panic_disorder,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">HELP-SEEKING TREATMENT (LIFETIME)</div>",,,,,,,,,,,,,
dcpan064,panic_disorder,,radio,"Did anyone, like a teacher or relative, suggest that you get help for (list symptoms)? ","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcpan064,,
dcpan065,panic_disorder,,radio,"Did you ever go to see a doctor, nurse, counselor, social worker, psychologist, minister/priest or other professional to get help for (list symptoms)","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcpan064,,
cpan21,panic_disorder,,descriptive,What kind of person/people did you get help from?,,,,,,,[dcpan065] = '1',,,,,,
cpan20,panic_disorder,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 13 (Professional/Treatment)</div>",,,,,,,[dcpan065] = '1',,,,,,
dcpan066,panic_disorder,,text,Specify (Professional/Treatment 1),,PROFESSIONAL/TREATMENT,,,,,[dcpan065] = '1',,,,,,
dcpan067,panic_disorder,,text,Specify (Code 1),,CODE RESPONSE,number,,,,[dcpan065] = '1',,,,,,
dcpan068,panic_disorder,,text,Specify (Professional/Treatment 2),,PROFESSIONAL/TREATMENT,,,,,[dcpan065] = '1',,,,,,
dcpan069,panic_disorder,,text,Specify (Code 2),,CODE RESPONSE,number,,,,[dcpan065] = '1',,,,,,
dcpan070,panic_disorder,,text,Specify (Professional/Treatment 3),,PROFESSIONAL/TREATMENT,,,,,[dcpan065] = '1',,,,,,
dcpan071,panic_disorder,,text,Specify (Code 3),,CODE RESPONSE,number,,,,[dcpan065] = '1',,,,,,
cpan21a,panic_disorder,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">If from multiple people:</div> Who did you get help from the first time?",,,,,,,[dcpan065] = '1',,,,,,
dcpan072,panic_disorder,,radio,N/A,"7, N/A",,,,,,[dcpan065] = '1',,,,,,
dcpan073,panic_disorder,,text,Specify (Professional/Treatment),,PROFESSIONAL/TREATMENT,,,,,[dcpan065] = '1',,,,,,
dcpan074,panic_disorder,,text,Specify (Code),,CODE RESPONSE,number,,,,[dcpan065] = '1',,,,,,
dcpan075,panic_disorder,,dropdown,How old were you the first time you got help?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcpan065] = '1',,,,,,
dcpan076,panic_disorder,,radio,Are you getting help now?,"0, No | 1, Yes | 9, Unk",,,,,,[dcpan065] = '1',,RH,,,,
dcpan077,panic_disorder,,dropdown,"If no, how old were you the last time you got help?","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcpan076] = '0',,,,,,
dcpan078,panic_disorder,,notes,What did the professional(s) (doctors) say that you had  (diagnoses given)? List:,,,,,,,[dcpan065] = '1',,LH,,,,
cpan22,panic_disorder,,descriptive,What kind of treatment(s) have you gotten...(Code all that apply)?,,,,,,,[dcpan065] = '1',,,,,,
dcpan079,panic_disorder,,radio,Out-patient (Going to see someone in an office),"0, No | 1, Yes | 9, Unk",,,,,,[dcpan065] = '1',,RH,,dcpan079,,
dcpan080,panic_disorder,,radio,In-patient (Staying in a hospital),"0, No | 1, Yes | 9, Unk",,,,,,[dcpan065] = '1',,RH,,dcpan079,,
dcpan081,panic_disorder,,radio,Going to the Emergency Room,"0, No | 1, Yes | 9, Unk",,,,,,[dcpan065] = '1',,RH,,dcpan079,,
dcpan082,panic_disorder,,radio,Other,"0, No | 1, Yes | 9, Unk",,,,,,[dcpan065] = '1',,RH,,dcpan079,,
dcpan083,panic_disorder,,notes,Specify (Other),,,,,,,[dcpan082] = '1',,LH,,,,
dcpan084,panic_disorder,,radio,Medications *Refer to Medication Card,"0, No | 1, Yes | 9, Unk",,,,,,[dcpan065] = '1',,RH,,,,
cpan23,panic_disorder,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 9 (Medications)</div>",,,,,,,[dcpan084] = '1',,,,,,
dcpan085,panic_disorder,,text,Specify (Medication 1),,MEDICATION,,,,,[dcpan084] = '1',,,,,,
dcpan086,panic_disorder,,text,Specify (Code 1),,CODE RESPONSE,number,,,,[dcpan084] = '1',,,,,,
dcpan087,panic_disorder,,text,Specify (Medication 2),,MEDICATION,,,,,[dcpan084] = '1',,,,,,
dcpan088,panic_disorder,,text,Specify (Code 2),,CODE RESPONSE,number,,,,[dcpan084] = '1',,,,,,
dcpan089,panic_disorder,,text,Specify (Medication 3),,MEDICATION,,,,,[dcpan084] = '1',,,,,,
dcpan090,panic_disorder,,text,Specify (Code 3),,CODE RESPONSE,number,,,,[dcpan084] = '1',,,,,,
dcpan091,panic_disorder,,text,Specify (Medication 4),,MEDICATION,,,,,[dcpan084] = '1',,,,,,
dcpan092,panic_disorder,,text,Specify (Code 4),,CODE RESPONSE,number,,,,[dcpan084] = '1',,,,,,
cpan_end,panic_disorder,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: END Panic Disorder section.</div>",,,,,,,,,,,,,
cagr0,agoraphobia,,descriptive,"<div style=""color: blue;width: 100%; background-color: #ffffdd;"">Earlier you said that you have been very nervous or afraid of (list endorsed fears).  I'd now like to ask you more about (that/those).</div>
<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">SYMPTOMS</div>
Have you ever been very afraid of?",,,,,,,,,,,,,
dcagr001,agoraphobia,,radio,1. Riding in a car?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr001,,
dcagr002,agoraphobia,,radio,"2. Riding in a bus, train or subway?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr001,,
dcagr003,agoraphobia,,radio,3. Going over bridges or through tunnels?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr001,,
dcagr004,agoraphobia,,radio,4. Being far from home or leaving familiar places?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr001,,
dcagr005,agoraphobia,,radio,5. Being in the house alone? (For younger children: Being alone in a room or in a different part of the house from your parents.),"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr001,,
dcagr006,agoraphobia,,notes,Describe,,,,,,,[dcagr005] = '1',,LH,,,,
dcagr007,agoraphobia,,radio,6. Being in a room alone?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr007,,
dcagr008,agoraphobia,,radio,"7. Going outside of your house by yourself (i.e., to play)? 
<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Code NO if due to separation anxiety.</div>","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr007,,
dcagr009,agoraphobia,,notes,Describe,,,,,,,[dcagr008] = '1',,LH,,,,
dcagr010,agoraphobia,,radio,8. Being in crowds or crowded places? ,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr010,,
dcagr011,agoraphobia,,radio,9. Standing in line in a public place?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr010,,
dcagr012,agoraphobia,,radio,10. Being in stores or shopping malls?  ,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr010,,
dcagr013,agoraphobia,,radio,11. Being in classrooms or cafeteria at school?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr010,,
dcagr014,agoraphobia,,radio,12. Being in a restaurant?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr010,,
dcagr015,agoraphobia,,radio,"13. Being in a movie theater or in a church, temple, or mosque?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr010,,
dcagr016,agoraphobia,,radio,"14. Being in a wide, open field or street? ","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr010,,
dcagr017,agoraphobia,,radio,15. Being in a park or playground?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr010,,
dcagr018,agoraphobia,,radio,16. Anything else?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr010,,
dcagr019,agoraphobia,,text,Specify (Other),,,,,,,[dcagr018] = '1',,RH,,,,
cagr1,agoraphobia,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER:If no to all,  END Agoraphobia section.</div>",,,,,,,[dcagr001] = '0' and [dcagr002] = '0' and [dcagr003] = '0' and [dcagr004] = '0' and [dcagr005] = '0' and [dcagr007] = '0' and [dcagr008] = '0' and [dcagr010] = '0' and [dcagr011] = '0' and [dcagr012] = '0' and [dcagr013] = '0' and [dcagr014] = '0' and [dcagr015] = '0' and [dcagr016] = '0' and [dcagr017] = '0' and [dcagr018] = '0',,,,,,
cagr2,agoraphobia,,descriptive,"<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER:  Be sure to distinguish between Agoraphobia, Specific Phobias and Separation Anxiety here (e.g. if the child is fearful because he/she is away from his/her parent this suggests Separation Anxiety, not Agoraphobia). Key criterion for Agoraphobia are listed below under Nature of Fear.</div>",,,,,,,,,,,,,
cagr3,agoraphobia,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">NATURE OF FEAR</div>
When you were in (this/these) situation(s) (list specifics from above), were  you ever afraid that:",,,,,,,,,,,,,
dcagr020,agoraphobia,,radio,You might get trapped?,"0, Never | 1, Sometimes | 2, Almost Always | 7, Not Applicable | 9, Unknown",,,,,,,,,,dcagr020,,
dcagr021,agoraphobia,,radio,You couldn't escape?,"0, Never | 1, Sometimes | 2, Almost Always | 7, Not Applicable | 9, Unknown",,,,,,,,,,dcagr020,,
dcagr022,agoraphobia,,radio,You wouldn't be able to get help if you needed it?,"0, Never | 1, Sometimes | 2, Almost Always | 7, Not Applicable | 9, Unknown",,,,,,,,,,dcagr020,,
dcagr023,agoraphobia,,radio,It would be embarrassing to escape?,"0, Never | 1, Sometimes | 2, Almost Always | 7, Not Applicable | 9, Unknown",,,,,,,,,,dcagr020,,
dcagr024,agoraphobia,,radio,Other?,"0, Never | 1, Sometimes | 2, Almost Always | 7, Not Applicable | 9, Unknown",,,,,,,,,,dcagr020,,
dcagr025,agoraphobia,,text,Specify (Other),,,,,,,[dcagr024] = '1',,,,,,
dcagr026,agoraphobia,,notes,"Why were you nervous or afraid in these situations? 

<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER:If no to all above, consider assessing under specific phobia and/or separation anxiety. Specify:",,,,,,,[dcagr020] = '0' and [dcagr021] = '0' and [dcagr022] = '0' and [dcagr023] = '0' and [dcagr024] = '0' ,,LH,,,,
cagr4,agoraphobia,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: List the worst situation below. Record the corresponding number. </div>",,,,,,,,,,,,,
cagr5a,agoraphobia,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 4 (Other Fears)</div>",,,,,,,,,,,,,
dcagr027,agoraphobia,,text,Most distressing and avoided situation:,,,,,,,,,,,,,
dcagr028,agoraphobia,,text,Most distressing and avoided code:,,CODE RESPONSE,number,1,15,,,,,,,,
cagr5,agoraphobia,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd;"">WORST FEAR CATEGORY </div>

<div style=""color: blue;background-color: #ffffdd;"">I will now ask you about (your fear listed): [dcagr027]. When you were most afraid of (your  fear): [dcagr027]: </div>  
",,,,,,,,,,,,,
cagr6,agoraphobia,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Please read responses never, sometimes, almost always. </div>",,,,,,,,,,,,,
cagr7,agoraphobia,,descriptive,When you were most afraid of (list fear):,,,,,,,,,,,,,
dcagr029,agoraphobia,,radio,How often did you feel nervous or afraid (insert situation)?,"0, Never | 1, Sometimes | 2, Almost Always | 7, N/A | 9, Unk",,,,,,,,LH,,,,
dcagr030,agoraphobia,,radio,Did this scare you too much? Do you think you were more scared than you should have been?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr030,,
dcagr031,agoraphobia,,radio,Were you much more scared by this than other people your age?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr030,,
dcagr032,agoraphobia,,radio,"When you have to do (fear), did you feel very nervous, scared, or upset?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr030,,
dcagr033,agoraphobia,,radio,"When you had to do (fear), did you become very nervous, scared or upset right away?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr030,,
dcagr034,agoraphobia,,radio,"When you had to do (fear), did your heart ever beat very fast, or did you feel sweaty or have trouble breathing?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr030,,
dcagr035,agoraphobia,,radio,"When you had to do (fear), did you feel like crying, losing your temper, or like you couldn't move around?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr030,,
dcagr036,agoraphobia,,radio,Did being afraid of (fear) keep you from doing things you should or wanted to do?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr030,,
dcagr037a,agoraphobia,,text,Example 1,,,,,,,[dcagr036] = '1',,RH,,,,
dcagr037b,agoraphobia,,text,Example 2,,,,,,,[dcagr036] = '1',,RH,,,,
dcagr037c,agoraphobia,,text,Example 3,,,,,,,[dcagr036] = '1',,RH,,,,
dcagr038,agoraphobia,,radio,"Did you change your behavior in any way (e.g. any change in daily activities, such as avoiding going to theaters or shopping malls)?  ","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr038,,
dcagr039,agoraphobia,,radio,Was this fear so upsetting that you tried to get out of doing (fear)?  ,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr038,,
dcagr040,agoraphobia,,radio,Did you have to force yourself to do (fear)?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr038,,
dcagr041,agoraphobia,,radio,Did you start to get nervous as soon as you knew you had to face (fear)?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr038,,
dcagr042,agoraphobia,,radio,"When you were with a parent or friend, did (fear) upset you as much? ","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr038,,
dcagr043,agoraphobia,,radio,"When you were with a parent or friend, were you able to face (fear)?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr038,,
cagr8,agoraphobia,,descriptive,"<div style=""font-size: 14pt; text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">DISTRESS/IMPAIRMENT</div>
Please look at the thermometer/scale.
<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Remind child how to use scale, if necessary.</div>",,,,,,,,,,,,,
cagr9,agoraphobia,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 8 (Distress/Impairment)</div>",,,,,,,,,,,,,
cag10,agoraphobia,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">DISTRESS </div>",,,,,,,,,,,,,
dcagr044,agoraphobia,,dropdown,How much did having this fear upset or bother you? ,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,,,,,,,,
cagr11,agoraphobia,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">IMPAIRMENT</div>
",,,,,,,,,,,,,
dcagr045,agoraphobia,,dropdown,"How much did the fear you told me about cause problems for you at home, at school, or with your family or friends?  ","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,,,,,,,,
dcagr046,agoraphobia,,radio,Did you stay home from school because of your fear?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
cagr12,agoraphobia,,descriptive,How many days of school did you miss? (lifetime),,,,,,,[dcagr046] = '1',,,,,,
dcagr047,agoraphobia,,text,N of Days,,DAYS,number,,,,[dcagr046] = '1',,,,,,
dcagr048,agoraphobia,,text,N of Weeks,,WEEKS,number,,,,[dcagr046] = '1',,,,,,
dcagr049,agoraphobia,,text,N of Months,,MONTHS,number,,,,[dcagr046] = '1',,,,,,
dcagr050,agoraphobia,,radio,"Did you ever avoid going to fun activities/events like amusement parks, movies, or parties because of your fear?","0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcagr051,agoraphobia,,text,How many times?,,TIMES,number,,,,[dcagr050] = '1',,,,,,
cagr13,agoraphobia,,descriptive,"<div style=""font-size: 14pt; text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">ASSOCIATED CONDITIONS</div>

<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">ANXIETY</div>
",,,,,,,,,,,,,
dcagr052,agoraphobia,,radio,"Were you afraid of (fear) only when you were anxious or worried about something else, or when you were  having panic attacks?
<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Define panic attacks, as necessary.</div>
","0, No | 1, Yes | 7, N/A | 9, Unk",,,,,,,,RH,,dcagr052,,
dcagr053,agoraphobia,,radio,Were you afraid of (fear) only when you were separated from your parents?,"0, No | 1, Yes | 7, N/A | 9, Unk",,,,,,,,,,dcagr052,,
cagr14,agoraphobia,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">EPISODES/COURSE</div>",,,,,,,,,,,,,
cagr15,agoraphobia,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">ONSET</div>",,,,,,,,,,,,,
cagr16,agoraphobia,,descriptive,How old were you the first time you were afraid of (fear)?,,,,,,,,,,,,,
dcagr054,agoraphobia,,radio,Always,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcagr055,agoraphobia,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,,,RH,,,,
cagr17,agoraphobia,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">OFFSET</div>",,,,,,,,,,,,,
dcagr056,agoraphobia,,radio,Are you still afraid of (fear)?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcagr057,agoraphobia,,dropdown,How old were you the last time you had one of these attacks?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcagr056] = '0',,,,,,
cagr18,agoraphobia,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">COURSE</div>",,,,,,,,,,,,,
dcagr058,agoraphobia,,radio,"Since you were (age of onset), was there ever a time when you were not afraid of (fear)?","0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
cagr19,agoraphobia,,descriptive,What was the longest period of time that (fear) did not bother you?,,,,,,,[dcagr058] = '1',,,,,,
dcagr059,agoraphobia,,text,N of Weeks,,WEEKS,number,,,,[dcagr058] = '1',,RH,,,,
dcagr060,agoraphobia,,text,N of Months,,MONTHS,number,,,,[dcagr058] = '1',,RH,,,,
dcagr061,agoraphobia,,text,N of Years,,YEARS,number,,,,[dcagr058] = '1',,RH,,,,
cagr20,agoraphobia,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">HELP-SEEKING TREATMENT (LIFETIME)</div>",,,,,,,,,,,,,
dcagr062,agoraphobia,,radio,"Did anyone, like a teacher or relative, suggest that you get help for (list symptoms)? ","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr062,,
dcagr063,agoraphobia,,radio,"Did you ever go to see a doctor, nurse, counselor, social worker, psychologist, minister/priest or other professional to get help for (list symptoms)","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcagr062,,
