Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcdgu197,drug_use,,radio,Solvents/Inhalants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu194] = '1' or [dcdgu195] = '1',,,NA,dcdgu196,NA,NA
dcdgu198,drug_use,,radio,Hallucinogens,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu194] = '1' or [dcdgu195] = '1',,,NA,dcdgu196,NA,NA
dcdgu199,drug_use,,radio,Stimulants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu194] = '1' or [dcdgu195] = '1',,,NA,dcdgu196,NA,NA
dcdgu200,drug_use,,radio,Cocaine,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu194] = '1' or [dcdgu195] = '1',,,NA,dcdgu196,NA,NA
dcdgu201,drug_use,,radio,Sedatives,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu194] = '1' or [dcdgu195] = '1',,,NA,dcdgu196,NA,NA
dcdgu202,drug_use,,radio,Narcotics,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu194] = '1' or [dcdgu195] = '1',,,NA,dcdgu196,NA,NA
dcdgu203,drug_use,,radio,"
Important social, occupational, or recreation activities given up or reduced because of substance abuse:

a. Have you ever been using drugs so much that you started to use drugs instead of going to school or working or spending time at hobbies or with family or friends?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
cdgu57,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Continued Substance Use
",,,,NA,NA,NA,[dcdgu203] = '0',,,NA,,NA,NA
cdgu58,drug_use,,descriptive,b. With which drugs has that happened? (see below),,,,NA,NA,NA,[dcdgu203] = '1',,,NA,,NA,NA
dcdgu204,drug_use,,radio,Marijuana,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu203] = '1',,,NA,dcdgu204,NA,NA
dcdgu205,drug_use,,radio,Solvents/Inhalants,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu203] = '1',,,NA,dcdgu204,NA,NA
dcdgu206,drug_use,,radio,Hallucinogens,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu203] = '1',,,NA,dcdgu204,NA,NA
dcdgu207,drug_use,,radio,Stimulants,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu203] = '1',,,NA,dcdgu204,NA,NA
dcdgu208,drug_use,,radio,Cocaine,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu203] = '1',,,NA,dcdgu204,NA,NA
dcdgu209,drug_use,,radio,Sedatives,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu203] = '1',,,NA,dcdgu204,NA,NA
dcdgu210,drug_use,,radio,Narcotics,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu203] = '1',,,NA,dcdgu204,NA,NA
dcdgu211,drug_use,,radio,"
Continued substance use despite knowledge of having a persistent or recurrent social, psychological, or physical problem that is caused or exacerbated by the use of the substance.

a. Have you continued to use drugs even when it caused problems?  For example, at school, or with friends or family, the law, or your health?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
cdgu60,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Marked Tolerance.
",,,,NA,NA,NA,[dcdgu211] = '0',,,NA,,NA,NA
cdgu61,drug_use,,descriptive,b. With which drug(s) has that happened? (see below),,,,NA,NA,NA,[dcdgu211] = '1',,,NA,,NA,NA
dcdgu212,drug_use,,radio,Marijuana,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu211] = '1',,,NA,dcdgu212,NA,NA
dcdgu213,drug_use,,radio,Solvents/Inhalants,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu211] = '1',,,NA,dcdgu212,NA,NA
dcdgu214,drug_use,,radio,Hallucinogens,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu211] = '1',,,NA,dcdgu212,NA,NA
dcdgu215,drug_use,,radio,Stimulants,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu211] = '1',,,NA,dcdgu212,NA,NA
dcdgu216,drug_use,,radio,Cocaine,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu211] = '1',,,NA,dcdgu212,NA,NA
dcdgu217,drug_use,,radio,Sedatives,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu211] = '1',,,NA,dcdgu212,NA,NA
dcdgu218,drug_use,,radio,Narcotics,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu211] = '1',,,NA,dcdgu212,NA,NA
dcdgu219,drug_use,,radio,"
Marked Tolerance: Need for markedly increased amounts of the substance in order to achieve intoxication or desired effect, or markedly diminished effect with continued use of the same amount.

a. Have you ever found you had to use more to get high than you did when you first started using drugs?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
cdgu63,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Characteristic Withdrawal.
",,,,NA,NA,NA,[dcdgu219] = '0',,,NA,,NA,NA
cdgu64,drug_use,,descriptive,b. With which drug(s) has that happened? (see below),,,,NA,NA,NA,[dcdgu219] = '1',,,NA,,NA,NA
dcdgu220,drug_use,,radio,Marijuana,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu219] = '1',,,NA,dcdgu220,NA,NA
dcdgu221,drug_use,,radio,Solvents/Inhalants,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu219] = '1',,,NA,dcdgu220,NA,NA
dcdgu222,drug_use,,radio,Hallucinogens,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu219] = '1',,,NA,dcdgu220,NA,NA
dcdgu223,drug_use,,radio,Stimulants,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu219] = '1',,,NA,dcdgu220,NA,NA
dcdgu224,drug_use,,radio,Cocaine,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu219] = '1',,,NA,dcdgu220,NA,NA
dcdgu225,drug_use,,radio,Sedatives,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu219] = '1',,,NA,dcdgu220,NA,NA
dcdgu226,drug_use,,radio,Narcotics,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu219] = '1',,,NA,dcdgu220,NA,NA
dcdgu227,drug_use,,radio,"
Characteristic withdrawal symptoms (drugs)

a. When you stopped or cut back on drugs, was there any change in how you felt? Did you feel sick in any way? Did your sleep change?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
cdgu66,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Substance Taken to Relieve.
",,,,NA,NA,NA,[dcdgu227] = '0',,,NA,,NA,NA
cdgu67,drug_use,,descriptive,b. With which drug has that happened?,,,,NA,NA,NA,[dcdgu227] = '1',,,NA,,NA,NA
dcdgu228,drug_use,,radio,Marijuana,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu227] = '1',,RH,NA,,NA,NA
dcdgu229,drug_use,,checkbox,Marijuana symptoms,"1, Headaches | 2, Nausea | 3, Weakness 3-4 days afterward",,,NA,NA,NA,[dcdgu228] = '1',,LH,NA,,NA,NA
dcdgu230,drug_use,,radio,Solvents/Inhalants,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu227] = '1',,RH,NA,,NA,NA
dcdgu231,drug_use,,radio,Hallucinogens,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu227] = '1',,RH,NA,,NA,NA
dcdgu232,drug_use,,radio,Stimulants,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu227] = '1',,RH,NA,,NA,NA
dcdgu233,drug_use,,checkbox,Stimulant symptoms,"1, Fatigue | 2, Disturbed Sleep | 3, Increased Dreaming",,,NA,NA,NA,[dcdgu232] = '1',,LH,NA,,NA,NA
dcdgu234,drug_use,,radio,Cocaine,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu227] = '1',,RH,NA,,NA,NA
dcdgu235,drug_use,,checkbox,Cocaine symptoms,"1, Fatigue | 2, Disturbed Sleep | 3, Increased Dreaming",,,NA,NA,NA,[dcdgu234] = '1',,LH,NA,,NA,NA
dcdgu236,drug_use,,radio,Sedatives,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu227] = '1',,RH,NA,,NA,NA
dcdgu237,drug_use,,checkbox,Sedative symptoms,"1, Nausea | 2, Trembling | 3, Weakness | 4, Faintness | 5, Depression",,,NA,NA,NA,[dcdgu236] = '1',,LH,NA,,NA,NA
dcdgu238,drug_use,,radio,Narcotics,"0, No | 1, Yes",,,NA,NA,NA,[dcdgu227] = '1',,RH,NA,,NA,NA
dcdgu239,drug_use,,checkbox,Narcotic symptoms,"1, Insomnia | 2, Sweat | 3, Flushing | 4, Gooseflesh | 5, Runny Nose | 6, Stomach Cramps | 7, Diarrhea | 8, Nausea | 9, Muscle Pains | 10, Twitching",,,NA,NA,NA,[dcdgu238] = '1',,LV,NA,,NA,NA
cdgu68,drug_use,,descriptive,c. How many times has this happened?,,,,NA,NA,NA,[dcdgu227] = '1',,,NA,,NA,NA
dcdgu254,drug_use,,radio,Marijuana,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu227] = '1',,,NA,dcdgu254,NA,NA
dcdgu255,drug_use,,radio,Solvents/Inhalants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu227] = '1',,,NA,dcdgu254,NA,NA
dcdgu256,drug_use,,radio,Hallucinogens,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu227] = '1',,,NA,dcdgu254,NA,NA
dcdgu257,drug_use,,radio,Stimulants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu227] = '1',,,NA,dcdgu254,NA,NA
dcdgu258,drug_use,,radio,Cocaine,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu227] = '1',,,NA,dcdgu254,NA,NA
dcdgu259,drug_use,,radio,Sedatives,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu227] = '1',,,NA,dcdgu254,NA,NA
dcdgu260,drug_use,,radio,Narcotics,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu227] = '1',,,NA,dcdgu254,NA,NA
dcdgu261,drug_use,,radio,"
Substance often taken to relieve or avoid withdrawal symptoms. 

a. Have you ever used drugs to keep yourself from getting withdrawal symptoms, that is uncomfortable physical feelings after you stopped using alcohol or drugs?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
cdgu70,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Other Characteristics.
",,,,NA,NA,NA,[dcdgu261] = '0',,,NA,,NA,NA
cdgu71,drug_use,,descriptive,b. With which has that happened? Has this happened just once or twice or has it happened more than that? (See below)?,,,,NA,NA,NA,[dcdgu261] = '1',,,NA,,NA,NA
dcdgu262,drug_use,,radio,Marijuana,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu261] = '1',,,NA,dcdgu262,NA,NA
dcdgu263,drug_use,,radio,Solvents/Inhalants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu261] = '1',,,NA,dcdgu262,NA,NA
dcdgu264,drug_use,,radio,Hallucinogens,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu261] = '1',,,NA,dcdgu262,NA,NA
dcdgu265,drug_use,,radio,Stimulants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu261] = '1',,,NA,dcdgu262,NA,NA
dcdgu266,drug_use,,radio,Cocaine,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu261] = '1',,,NA,dcdgu262,NA,NA
dcdgu267,drug_use,,radio,Sedatives,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu261] = '1',,,NA,dcdgu262,NA,NA
dcdgu268,drug_use,,radio,Narcotics,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu261] = '1',,,NA,dcdgu262,NA,NA
cdgu72,drug_use,,descriptive,"

DSM-IV: Psychoactive substance dependence: At least three of symptoms #1-7, some of which have persisted for one year, or have occurred repeatedly over a long period of time. 

INTERVIEWER: If at least three for each substance used continue, otherwise, SKIP to Distress/Impairment.

",,,,NA,NA,NA,,,,NA,,NA,NA
cdgu73,drug_use,,descriptive,"
Other Characteristics.
 
I'd like to ask you some more questions about your drug use.

What drug(s) do you prefer if availability were no problem?",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu269,drug_use,,radio,Marijuana,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu269,NA,NA
dcdgu270,drug_use,,radio,Solvents/Inhalants,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu269,NA,NA
dcdgu271,drug_use,,radio,Hallucinogens,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu269,NA,NA
dcdgu272,drug_use,,radio,Stimulants,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu269,NA,NA
dcdgu273,drug_use,,radio,Cocaine,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu269,NA,NA
dcdgu274,drug_use,,radio,Sedatives,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu269,NA,NA
dcdgu275,drug_use,,radio,Narcotics,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu269,NA,NA
dcdgu276,drug_use,,radio,Did you ever 'go straight' and stop doing any drugs for a month or more?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu269,NA,NA
dcdgu277,drug_use,,text,What is the longest you went without drugs?,,MONTHS,number,NA,NA,NA,,,,NA,,NA,NA
dcdgu278,drug_use,,dropdown,How old were you then?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,,,,NA,,NA,NA
cdgu74,drug_use,,descriptive,Which of these drugs have you used in the past six months?,,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu279,drug_use,,radio,Marijuana,"0, No | 1, Yes",,,NA,NA,NA,,,,NA,dcdgu279,NA,NA
dcdgu280,drug_use,,radio,Solvents/Inhalants,"0, No | 1, Yes",,,NA,NA,NA,,,,NA,dcdgu279,NA,NA
dcdgu281,drug_use,,radio,Hallucinogens,"0, No | 1, Yes",,,NA,NA,NA,,,,NA,dcdgu279,NA,NA
dcdgu282,drug_use,,radio,Stimulants,"0, No | 1, Yes",,,NA,NA,NA,,,,NA,dcdgu279,NA,NA
dcdgu283,drug_use,,radio,Cocaine,"0, No | 1, Yes",,,NA,NA,NA,,,,NA,dcdgu279,NA,NA
dcdgu284,drug_use,,radio,Sedatives,"0, No | 1, Yes",,,NA,NA,NA,,,,NA,dcdgu279,NA,NA
dcdgu285,drug_use,,radio,Narcotics,"0, No | 1, Yes",,,NA,NA,NA,,,,NA,dcdgu279,NA,NA
cdgu75,drug_use,,descriptive,"
DISTRESS/IMPAIRMENT

Please look at the thermometer/scale. 

INTERVIEWER: Remind child how to use scale, if necessary.
",,,,NA,NA,NA,,,,NA,,NA,NA
cdgu76,drug_use,,descriptive,"
Participant Card 8 (Distress/Impairment)
",,,,NA,NA,NA,,,,NA,,NA,NA
cdgu77,drug_use,,descriptive,"
DISTRESS 
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu286,drug_use,,dropdown,How much did doing this/these drug(s) upset or bother you?,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,NA,,,,NA,,NA,NA
cdgu78,drug_use,,descriptive,"
IMPAIRMENT

",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu287,drug_use,,dropdown,"How much has the drug use you have told me about caused problems for you at home, at school, or with your family or friends?","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,NA,,,,NA,,NA,NA
dcdgu288,drug_use,,radio,Did you miss school to go use or because you were high?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcdgu289,drug_use,,text,How many times (lifetime)?,,TIMES,number,NA,NA,NA,[dcdgu288] = '1',,,NA,,NA,NA
cdgu79,drug_use,,descriptive,"
EPISODES/COURSE
",,,,NA,NA,NA,,,,NA,,NA,NA
cdgu79a,drug_use,,descriptive,"
OFFSET
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu290,drug_use,,radio,Are you still using (list drugs)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcdgu291,drug_use,,dropdown,How old were you the last time you used (list drug)?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu290] = '0',,,NA,,NA,NA
cdgu80,drug_use,,descriptive,"
COURSE
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu292,drug_use,,radio,"Since you were (age of onset), was there ever a time when you were not using (list drug)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu80a,drug_use,,descriptive,What was the longest period of time that you did not have these concerns?,,,,NA,NA,NA,[dcdgu292] = '1',,,NA,,NA,NA
dcdgu293,drug_use,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcdgu292] = '1',,,NA,,NA,NA
dcdgu294,drug_use,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcdgu292] = '1',,,NA,,NA,NA
dcdgu295,drug_use,,text,N of Years,,YEARS,number,NA,NA,NA,[dcdgu292] = '1',,,NA,,NA,NA
cdgu81,drug_use,,descriptive,"
HELP-SEEKING TREATMENT (Lifetime)
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu296,drug_use,,radio,"Did anyone, like a teacher or family member, suggest that you get help for your drug use?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu296,NA,NA
dcdgu297,drug_use,,radio,"Did you ever go to see a doctor, nurse, social worker, psychologist, school counselor, minister/priest or other professional to get help for (list drugs)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu296,NA,NA
cdgu83,drug_use,,descriptive,What kind of person/people did you get help from?,,,,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
cdgu82,drug_use,,descriptive,"
Participant Card 13 (Professional/Treatment)
",,,,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu298,drug_use,,text,Specify (Professional/Treatment 1),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu299,drug_use,,text,Specify (Code 1),,CODE RESPONSE,number,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu300,drug_use,,text,Specify (Professional/Treatment 2),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu301,drug_use,,text,Specify (Code 2),,CODE RESPONSE,number,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu302,drug_use,,text,Specify (Professional/Treatment 3),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu303,drug_use,,text,Specify (Code 3),,CODE RESPONSE,number,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
cdgu84,drug_use,,descriptive,"
If from multiple people:
 Who did you get help from the first time?",,,,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu304,drug_use,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu305,drug_use,,text,Specify (Professional/Treatment),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu306,drug_use,,text,Specify (Code),,CODE RESPONSE,number,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu307,drug_use,,dropdown,How old were you the first time you got help?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu308,drug_use,,radio,Are you getting help now?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu297] = '1',,RH,NA,,NA,NA
dcdgu309,drug_use,,dropdown,"If no, how old were you the last time you got help?","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu308] = '0',,,NA,,NA,NA
dcdgu310,drug_use,,notes,What did the professional(s) (doctors) say was the problem that you had  (diagnoses given)? List:,,,,NA,NA,NA,[dcdgu297] = '1',,LH,NA,,NA,NA
cdgu85a,drug_use,,descriptive,What kind of treatment(s) have you gotten...(Code all that apply)?,,,,NA,NA,NA,[dcdgu297] = '1',,,NA,,NA,NA
dcdgu311,drug_use,,radio,Out-patient (Going to see someone at an office to see someone or participants in a group treatment NOT in a hospital),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu297] = '1',,,NA,dcdgu311,NA,NA
dcdgu312,drug_use,,radio,In-patient (Residential/hospital),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu297] = '1',,,NA,dcdgu311,NA,NA
dcdgu313,drug_use,,radio,Other,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu297] = '1',,,NA,dcdgu311,NA,NA
dcdgu314,drug_use,,notes,Specify (Other),,,,NA,NA,NA,[dcdgu313] = '1',,LH,NA,,NA,NA
dcdgu315,drug_use,,radio,Self-help Group,"7, N/A | 0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu297] = '1',,RH,NA,,NA,NA
dcdgu316,drug_use,,radio,Medications *Refer to Medication Card,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu297] = '1',,RH,NA,,NA,NA
cdgu85,drug_use,,descriptive,"
Participant Card 9 (Medications)
",,,,NA,NA,NA,[dcdgu316] = '1',,,NA,,NA,NA
dcdgu317,drug_use,,text,Specify (Medication 1),,MEDICATION,,NA,NA,NA,[dcdgu316] = '1',,,NA,,NA,NA
dcdgu318,drug_use,,text,Specify (Code 1),,CODE RESPONSE,number,NA,NA,NA,[dcdgu316] = '1',,,NA,,NA,NA
dcdgu319,drug_use,,text,Specify (Medication 2),,MEDICATION,,NA,NA,NA,[dcdgu316] = '1',,,NA,,NA,NA
dcdgu320,drug_use,,text,Specify (Code 2),,CODE RESPONSE,number,NA,NA,NA,[dcdgu316] = '1',,,NA,,NA,NA
dcdgu321,drug_use,,text,Specify (Medication 3),,MEDICATION,,NA,NA,NA,[dcdgu316] = '1',,,NA,,NA,NA
dcdgu322,drug_use,,text,Specify (Code 3),,CODE RESPONSE,number,NA,NA,NA,[dcdgu316] = '1',,,NA,,NA,NA
dcdgu323,drug_use,,text,Specify (Medication 4),,MEDICATION,,NA,NA,NA,[dcdgu316] = '1',,,NA,,NA,NA
dcdgu324,drug_use,,text,Specify (Code 4),,CODE RESPONSE,number,NA,NA,NA,[dcdgu316] = '1',,,NA,,NA,NA
cdgu_end,drug_use,,descriptive,"
INTERVIEWER: END Drug Use section.
",,,,NA,NA,NA,,,,NA,,NA,NA
